species,type,genus,name,hexcode,species_name,decade,pct_abundance,species_id,bar_order
Cytheropteron arctic,Ostracode,Cytheropteron,Ostracode,#e7f0e7,NA,1700,0,species_55,4
Cytheropteron biconv,Ostracode,Cytheropteron,Ostracode,#e7f0e7,NA,1700,0,species_40,4
Cytheropteron elaeni,Ostracode,Cytheropteron,Ostracode,#e7f0e7,NA,1700,1.3311093668236527,species_19,4
Cytheropteron inflat,Ostracode,Cytheropteron,Ostracode,#e7f0e7,NA,1700,0,species_52,4
Cytheropteron montro,Ostracode,Cytheropteron,Ostracode,#e7f0e7,NA,1700,1.7824437467294612,species_36,4
Cytheropteron nodoso,Ostracode,Cytheropteron,Ostracode,#e7f0e7,NA,1700,0.2403846153846154,species_58,4
Cytheropteron parala,Ostracode,Cytheropteron,Ostracode,#e7f0e7,NA,1700,0.3401360544217687,species_53,4
Cytheropteron spp...,Ostracode,Cytheropteron,Ostracode,#e7f0e7,NA,1700,0,species_37,4
Dentalina,Foram,Dentalina,Foram,#e7f0e7,NA,1700,0,species_49,4
E. subarcticum,Foram,Elphidium,Elphidium,#697a93,NA,1700,0.5700635730328525,species_20,1
Elofsonella concinna,Ostracode,Elofsonella,Ostracode,#e7f0e7,NA,1700,0.6802721088435374,species_21,4
Elphidiella groenlandica,Foram,Elphidiella,Foram,#e7f0e7,NA,1700,0.041493775933609964,species_22,4
Elphidium agg. Large,Foram,Elphidium,Elphidium,#697a93,NA,1700,0,species_23,1
Elphidium agg. Small,Foram,Elphidium,Elphidium,#697a93,NA,1700,0.8723010637791082,species_24,1
Elphidium bartletti,Foram,Elphidium,Elphidium,#697a93,NA,1700,1.3116574904398308,species_4,1
Elphidium excavatum clavatum,Foram,Elphidium,Elphidium,#697a93,E. excavatum,1700,10.890768656484406,species_5,1
Elphidium incertum,Foram,Elphidium,Elphidium,#697a93,NA,1700,0.5358447673946578,species_6,1
Eucythere sp....85,Ostracode,Eucythere,Ostracode,#e7f0e7,NA,1700,0,species_41,4
Haynesina orbicular,Foram,Haynesina,Foram,#e7f0e7,NA,1700,0.7827056441456154,species_7,4
Heterocyprideis sorb,Ostracode,Heterocyprideis,Ostracode,#e7f0e7,NA,1700,0.3401360544217687,species_33,4
Jonesia acuminata (S,Ostracode,Jonesia,Ostracode,#e7f0e7,NA,1700,0,species_60,4
Kotoracythere arctob,Ostracode,Kotoracythere,Kotoracythere,#c49051,K. arctoborealis,1700,2.4627158555729984,species_25,5
Lagena mollis,Foram,Lagena,Foram,#e7f0e7,NA,1700,0,species_8,4
Nonion agg.,Foram,Nonion,Foram,#e7f0e7,NA,1700,0,species_43,4
Nonion labridoricum,Foram,Nonion,Foram,#e7f0e7,NA,1700,0.08888888888888888,species_26,4
Normanicythere leiod,Ostracode,Normanicythere,Ostracode,#e7f0e7,NA,1700,0,species_34,4
Other...122,Ostracode,Other,Ostracode,#e7f0e7,NA,1700,0,species_56,4
Palmenella limicola ,Ostracode,Palmenella,Ostracode,#e7f0e7,NA,1700,0.2403846153846154,species_27,4
Paracyprideis pseudo,Ostracode,Paracyprideis,Paracyprideis,#729C9D,P. pseudopunctillata,1700,30.561551543694403,species_28,3
Planktic,Foram,Planktic,Foram,#e7f0e7,NA,1700,0,species_46,4
Polymorphinids,Foram,Polymorphinids,Foram,#e7f0e7,NA,1700,0.4396377766551919,species_9,4
Pyrgo williamsoni,Foram,Pyrgo,Foram,#e7f0e7,NA,1700,0.17738446411012782,species_10,4
Quinqueloculina arctica,Foram,Quinqueloculina,Foram,#e7f0e7,NA,1700,0,species_61,4
Quinqueloculina seminulem,Foram,Quinqueloculina,Foram,#e7f0e7,NA,1700,0.21755134355531136,species_29,4
Rabilimis mirabilis ,Ostracode,Rabilimis,Ostracode,#e7f0e7,NA,1700,0.5102040816326531,species_30,4
Robertinoides,Foram,Robertinoides,Foram,#e7f0e7,NA,1700,0,species_50,4
Robertsonites tuberc,Ostracode,Robertsonites,Ostracode,#e7f0e7,NA,1700,0.17006802721088435,species_57,4
Roundstonia globulif,Ostracode,Roundstonia,Ostracode,#e7f0e7,NA,1700,0.17006802721088435,species_35,4
Sarsicytheridea brad,Ostracode,Sarsicytheridea,Ostracode,#e7f0e7,NA,1700,2.703100470957614,species_38,4
Schizocythere ikeyai,Ostracode,Schizocythere,Ostracode,#e7f0e7,NA,1700,0.9206567242281529,species_59,4
Sclerochilus spp....,Ostracode,Sclerochilus,Ostracode,#e7f0e7,NA,1700,0,species_54,4
Semicytherura compla,Ostracode,Semicytherura,Ostracode,#e7f0e7,NA,1700,5.465070643642072,species_31,4
Semicytherura spp...,Ostracode,Semicytherura,Ostracode,#e7f0e7,NA,1700,0,species_42,4
Spiroplectammina biformis,Foram,Spiroplectammina,Spiroplectammina,#dd605a,S. biformis,1700,2.87423516554223,species_11,6
Spiroplectammina earlandi,Foram,Spiroplectammina,Spiroplectammina,#dd605a,NA,1700,0.3119482557982193,species_51,6
Stainforthia loeblichi,Foram,Stainforthia,Foram,#e7f0e7,NA,1700,2.071774346942256,species_12,4
Stanforthia feylingi,Foram,Stanforthia,Foram,#e7f0e7,NA,1700,2.3152866386405533,species_13,4
Textularia torquata,Foram,Textularia,Foram,#e7f0e7,NA,1700,0,species_44,4
Triloculina frigida,Foram,Triloculina,Foram,#e7f0e7,NA,1700,0.041493775933609964,species_14,4
Trochammina,Foram,Trochammina,Foram,#e7f0e7,NA,1700,0.08888888888888888,species_15,4
Acanthocythereis dun,Ostracode,Acanthocythereis,Ostracode,#e7f0e7,NA,1800,2.5769231054724577,species_16,4
Agglutinated indet.,Foram,Agglutinated,Foram,#e7f0e7,NA,1800,0,species_45,4
Argilloecia spp....6,Ostracode,Argilloecia,Ostracode,#e7f0e7,NA,1800,0.28030365987127004,species_47,4
Biserial Foram,Foram,Biserial,Foram,#e7f0e7,NA,1800,0,species_48,4
Bolivina arctica,Foram,Bolivina,Foram,#e7f0e7,NA,1800,0,species_62,4
Buccella frigida,Foram,Buccella,Foram,#e7f0e7,NA,1800,0.9927465704006199,species_1,4
Bythocythere constri,Ostracode,Bythocythere,Ostracode,#e7f0e7,NA,1800,0.044345898004434586,species_17,4
Cassidulina reniforme,Foram,Cassidulina,Cassidulina,#3c475a,C. reniforme,1800,16.375473600966618,species_2,2
Cassidulina teretis,Foram,Cassidulina,Cassidulina,#3c475a,NA,1800,5.406926704584845,species_3,2
Cluthia cluthae (Bra,Ostracode,Cluthia,Ostracode,#e7f0e7,NA,1800,1.6339445817713891,species_18,4
Cyclogyra,Foram,Cyclogyra,Foram,#e7f0e7,NA,1800,0.0770318641774424,species_39,4
Cytheromorpha macche,Ostracode,Cytheromorpha,Ostracode,#e7f0e7,NA,1800,0,species_32,4
Cytheropteron arctic,Ostracode,Cytheropteron,Ostracode,#e7f0e7,NA,1800,0,species_55,4
Cytheropteron biconv,Ostracode,Cytheropteron,Ostracode,#e7f0e7,NA,1800,0.08602035637004782,species_40,4
Cytheropteron elaeni,Ostracode,Cytheropteron,Ostracode,#e7f0e7,NA,1800,3.160925557126795,species_19,4
Cytheropteron inflat,Ostracode,Cytheropteron,Ostracode,#e7f0e7,NA,1800,0.08602035637004782,species_52,4
Cytheropteron montro,Ostracode,Cytheropteron,Ostracode,#e7f0e7,NA,1800,2.0301252776492107,species_36,4
Cytheropteron nodoso,Ostracode,Cytheropteron,Ostracode,#e7f0e7,NA,1800,0,species_58,4
Cytheropteron parala,Ostracode,Cytheropteron,Ostracode,#e7f0e7,NA,1800,0.1854390530739027,species_53,4
Cytheropteron spp...,Ostracode,Cytheropteron,Ostracode,#e7f0e7,NA,1800,0.07068999582885117,species_37,4
Dentalina,Foram,Dentalina,Foram,#e7f0e7,NA,1800,0.02349991729523078,species_49,4
E. subarcticum,Foram,Elphidium,Elphidium,#697a93,NA,1800,0.03801974555209605,species_20,1
Elofsonella concinna,Ostracode,Elofsonella,Ostracode,#e7f0e7,NA,1800,0.07515462714435756,species_21,4
Elphidiella groenlandica,Foram,Elphidiella,Foram,#e7f0e7,NA,1800,0.03733233511873146,species_22,4
Elphidium agg. Large,Foram,Elphidium,Elphidium,#697a93,NA,1800,0.22973714878682922,species_23,1
Elphidium agg. Small,Foram,Elphidium,Elphidium,#697a93,NA,1800,1.0318584757224984,species_24,1
Elphidium bartletti,Foram,Elphidium,Elphidium,#697a93,NA,1800,0.38972868662734256,species_4,1
Elphidium excavatum clavatum,Foram,Elphidium,Elphidium,#697a93,E. excavatum,1800,10.760540333866922,species_5,1
Elphidium incertum,Foram,Elphidium,Elphidium,#697a93,NA,1800,1.7374821142442198,species_6,1
Eucythere sp....85,Ostracode,Eucythere,Ostracode,#e7f0e7,NA,1800,0,species_41,4
Haynesina orbicular,Foram,Haynesina,Foram,#e7f0e7,NA,1800,0.886211630953317,species_7,4
Heterocyprideis sorb,Ostracode,Heterocyprideis,Ostracode,#e7f0e7,NA,1800,0.25636982829147176,species_33,4
Jonesia acuminata (S,Ostracode,Jonesia,Ostracode,#e7f0e7,NA,1800,0.044345898004434586,species_60,4
Kotoracythere arctob,Ostracode,Kotoracythere,Kotoracythere,#c49051,K. arctoborealis,1800,6.477311794664196,species_25,5
Lagena mollis,Foram,Lagena,Foram,#e7f0e7,NA,1800,0.027375651888908996,species_8,4
Nonion agg.,Foram,Nonion,Foram,#e7f0e7,NA,1800,0,species_43,4
Nonion labridoricum,Foram,Nonion,Foram,#e7f0e7,NA,1800,0.15067310828438737,species_26,4
Normanicythere leiod,Ostracode,Normanicythere,Ostracode,#e7f0e7,NA,1800,0,species_34,4
Other...122,Ostracode,Other,Ostracode,#e7f0e7,NA,1800,0,species_56,4
Palmenella limicola ,Ostracode,Palmenella,Ostracode,#e7f0e7,NA,1800,0.23909530812538388,species_27,4
Paracyprideis pseudo,Ostracode,Paracyprideis,Paracyprideis,#729C9D,P. pseudopunctillata,1800,23.61966136738132,species_28,3
Planktic,Foram,Planktic,Foram,#e7f0e7,NA,1800,0,species_46,4
Polymorphinids,Foram,Polymorphinids,Foram,#e7f0e7,NA,1800,0.6660359775216007,species_9,4
Pyrgo williamsoni,Foram,Pyrgo,Foram,#e7f0e7,NA,1800,0.03205755268165598,species_10,4
Quinqueloculina arctica,Foram,Quinqueloculina,Foram,#e7f0e7,NA,1800,0.009611120586730344,species_61,4
Quinqueloculina seminulem,Foram,Quinqueloculina,Foram,#e7f0e7,NA,1800,0.6117490665361358,species_29,4
Rabilimis mirabilis ,Ostracode,Rabilimis,Ostracode,#e7f0e7,NA,1800,0.9751744778607604,species_30,4
Robertinoides,Foram,Robertinoides,Foram,#e7f0e7,NA,1800,0,species_50,4
Robertsonites tuberc,Ostracode,Robertsonites,Ostracode,#e7f0e7,NA,1800,0.11515628352764466,species_57,4
Roundstonia globulif,Ostracode,Roundstonia,Ostracode,#e7f0e7,NA,1800,1.113415232864079,species_35,4
Sarsicytheridea brad,Ostracode,Sarsicytheridea,Ostracode,#e7f0e7,NA,1800,1.4044309883356163,species_38,4
Schizocythere ikeyai,Ostracode,Schizocythere,Ostracode,#e7f0e7,NA,1800,0,species_59,4
Sclerochilus spp....,Ostracode,Sclerochilus,Ostracode,#e7f0e7,NA,1800,0,species_54,4
Semicytherura compla,Ostracode,Semicytherura,Ostracode,#e7f0e7,NA,1800,5.547319301264546,species_31,4
Semicytherura spp...,Ostracode,Semicytherura,Ostracode,#e7f0e7,NA,1800,0,species_42,4
Spiroplectammina biformis,Foram,Spiroplectammina,Spiroplectammina,#dd605a,S. biformis,1800,4.271161357251121,species_11,6
Spiroplectammina earlandi,Foram,Spiroplectammina,Spiroplectammina,#dd605a,NA,1800,0.7872148948309877,species_51,6
Stainforthia loeblichi,Foram,Stainforthia,Foram,#e7f0e7,NA,1800,1.2564672978353686,species_12,4
Stanforthia feylingi,Foram,Stanforthia,Foram,#e7f0e7,NA,1800,3.587754305888092,species_13,4
Textularia torquata,Foram,Textularia,Foram,#e7f0e7,NA,1800,0.5376309724814978,species_44,4
Triloculina frigida,Foram,Triloculina,Foram,#e7f0e7,NA,1800,0.03789165032825985,species_14,4
Trochammina,Foram,Trochammina,Foram,#e7f0e7,NA,1800,0.015614966586322226,species_15,4
Acanthocythereis dun,Ostracode,Acanthocythereis,Ostracode,#e7f0e7,NA,1900,4.503472578006739,species_16,4
Agglutinated indet.,Foram,Agglutinated,Foram,#e7f0e7,NA,1900,0.03049946657350876,species_45,4
Argilloecia spp....6,Ostracode,Argilloecia,Ostracode,#e7f0e7,NA,1900,0.40090344438170517,species_47,4
Biserial Foram,Foram,Biserial,Foram,#e7f0e7,NA,1900,0.004271526645757987,species_48,4
Bolivina arctica,Foram,Bolivina,Foram,#e7f0e7,NA,1900,0.03441131593386748,species_62,4
Buccella frigida,Foram,Buccella,Foram,#e7f0e7,NA,1900,1.5101716027641994,species_1,4
Bythocythere constri,Ostracode,Bythocythere,Ostracode,#e7f0e7,NA,1900,0,species_17,4
Cassidulina reniforme,Foram,Cassidulina,Cassidulina,#3c475a,C. reniforme,1900,13.155095818385776,species_2,2
Cassidulina teretis,Foram,Cassidulina,Cassidulina,#3c475a,NA,1900,4.30031699546407,species_3,2
Cluthia cluthae (Bra,Ostracode,Cluthia,Ostracode,#e7f0e7,NA,1900,0.9927132908499368,species_18,4
Cyclogyra,Foram,Cyclogyra,Foram,#e7f0e7,NA,1900,0.5263422294100784,species_39,4
Cytheromorpha macche,Ostracode,Cytheromorpha,Ostracode,#e7f0e7,NA,1900,0,species_32,4
Cytheropteron arctic,Ostracode,Cytheropteron,Ostracode,#e7f0e7,NA,1900,0,species_55,4
Cytheropteron biconv,Ostracode,Cytheropteron,Ostracode,#e7f0e7,NA,1900,0,species_40,4
Cytheropteron elaeni,Ostracode,Cytheropteron,Ostracode,#e7f0e7,NA,1900,2.9202248146347527,species_19,4
Cytheropteron inflat,Ostracode,Cytheropteron,Ostracode,#e7f0e7,NA,1900,0.7668521954236239,species_52,4
Cytheropteron montro,Ostracode,Cytheropteron,Ostracode,#e7f0e7,NA,1900,2.395501091153265,species_36,4
Cytheropteron nodoso,Ostracode,Cytheropteron,Ostracode,#e7f0e7,NA,1900,0,species_58,4
Cytheropteron parala,Ostracode,Cytheropteron,Ostracode,#e7f0e7,NA,1900,1.3840714151273157,species_53,4
Cytheropteron spp...,Ostracode,Cytheropteron,Ostracode,#e7f0e7,NA,1900,1.1836196929364626,species_37,4
Dentalina,Foram,Dentalina,Foram,#e7f0e7,NA,1900,0.011707966816611267,species_49,4
E. subarcticum,Foram,Elphidium,Elphidium,#697a93,NA,1900,0.043996115819057866,species_20,1
Elofsonella concinna,Ostracode,Elofsonella,Ostracode,#e7f0e7,NA,1900,0,species_21,4
Elphidiella groenlandica,Foram,Elphidiella,Foram,#e7f0e7,NA,1900,0.011076654880421446,species_22,4
Elphidium agg. Large,Foram,Elphidium,Elphidium,#697a93,NA,1900,0.5500471206708976,species_23,1
Elphidium agg. Small,Foram,Elphidium,Elphidium,#697a93,NA,1900,3.413009810617898,species_24,1
Elphidium bartletti,Foram,Elphidium,Elphidium,#697a93,NA,1900,0.1456071363990847,species_4,1
Elphidium excavatum clavatum,Foram,Elphidium,Elphidium,#697a93,E. excavatum,1900,5.251541608102727,species_5,1
Elphidium incertum,Foram,Elphidium,Elphidium,#697a93,NA,1900,1.5153973876631537,species_6,1
Eucythere sp....85,Ostracode,Eucythere,Ostracode,#e7f0e7,NA,1900,0,species_41,4
Haynesina orbicular,Foram,Haynesina,Foram,#e7f0e7,NA,1900,0.6591683819605777,species_7,4
Heterocyprideis sorb,Ostracode,Heterocyprideis,Ostracode,#e7f0e7,NA,1900,0.3500846979107848,species_33,4
Jonesia acuminata (S,Ostracode,Jonesia,Ostracode,#e7f0e7,NA,1900,0,species_60,4
Kotoracythere arctob,Ostracode,Kotoracythere,Kotoracythere,#c49051,K. arctoborealis,1900,6.737597079211986,species_25,5
Lagena mollis,Foram,Lagena,Foram,#e7f0e7,NA,1900,0.022659982925675677,species_8,4
Nonion agg.,Foram,Nonion,Foram,#e7f0e7,NA,1900,0,species_43,4
Nonion labridoricum,Foram,Nonion,Foram,#e7f0e7,NA,1900,0.09400690373890482,species_26,4
Normanicythere leiod,Ostracode,Normanicythere,Ostracode,#e7f0e7,NA,1900,0,species_34,4
Other...122,Ostracode,Other,Ostracode,#e7f0e7,NA,1900,0,species_56,4
Palmenella limicola ,Ostracode,Palmenella,Ostracode,#e7f0e7,NA,1900,0.7255787690570299,species_27,4
Paracyprideis pseudo,Ostracode,Paracyprideis,Paracyprideis,#729C9D,P. pseudopunctillata,1900,20.34692714816938,species_28,3
Planktic,Foram,Planktic,Foram,#e7f0e7,NA,1900,0,species_46,4
Polymorphinids,Foram,Polymorphinids,Foram,#e7f0e7,NA,1900,0.4723406964859577,species_9,4
Pyrgo williamsoni,Foram,Pyrgo,Foram,#e7f0e7,NA,1900,0,species_10,4
Quinqueloculina arctica,Foram,Quinqueloculina,Foram,#e7f0e7,NA,1900,0.010811663136870696,species_61,4
Quinqueloculina seminulem,Foram,Quinqueloculina,Foram,#e7f0e7,NA,1900,0.010863642286567183,species_29,4
Rabilimis mirabilis ,Ostracode,Rabilimis,Ostracode,#e7f0e7,NA,1900,1.7958173548235656,species_30,4
Robertinoides,Foram,Robertinoides,Foram,#e7f0e7,NA,1900,0,species_50,4
Robertsonites tuberc,Ostracode,Robertsonites,Ostracode,#e7f0e7,NA,1900,0,species_57,4
Roundstonia globulif,Ostracode,Roundstonia,Ostracode,#e7f0e7,NA,1900,1.5036477148278389,species_35,4
Sarsicytheridea brad,Ostracode,Sarsicytheridea,Ostracode,#e7f0e7,NA,1900,0.40090344438170517,species_38,4
Schizocythere ikeyai,Ostracode,Schizocythere,Ostracode,#e7f0e7,NA,1900,0,species_59,4
Sclerochilus spp....,Ostracode,Sclerochilus,Ostracode,#e7f0e7,NA,1900,0,species_54,4
Semicytherura compla,Ostracode,Semicytherura,Ostracode,#e7f0e7,NA,1900,3.8800581657724513,species_31,4
Semicytherura spp...,Ostracode,Semicytherura,Ostracode,#e7f0e7,NA,1900,0,species_42,4
Spiroplectammina biformis,Foram,Spiroplectammina,Spiroplectammina,#dd605a,S. biformis,1900,11.775528709238634,species_11,6
Spiroplectammina earlandi,Foram,Spiroplectammina,Spiroplectammina,#dd605a,NA,1900,2.7178821925109653,species_51,6
Stainforthia loeblichi,Foram,Stainforthia,Foram,#e7f0e7,NA,1900,1.0052443739822443,species_12,4
Stanforthia feylingi,Foram,Stanforthia,Foram,#e7f0e7,NA,1900,1.9256010242693646,species_13,4
Textularia torquata,Foram,Textularia,Foram,#e7f0e7,NA,1900,0.4561208737827895,species_44,4
Triloculina frigida,Foram,Triloculina,Foram,#e7f0e7,NA,1900,0.054034376220029594,species_14,4
Trochammina,Foram,Trochammina,Foram,#e7f0e7,NA,1900,0.004271526645757987,species_15,4
Acanthocythereis dun,Ostracode,Acanthocythereis,Ostracode,#e7f0e7,NA,2000,5.825242718446603,species_16,4
Agglutinated indet.,Foram,Agglutinated,Foram,#e7f0e7,NA,2000,0,species_45,4
Argilloecia spp....6,Ostracode,Argilloecia,Ostracode,#e7f0e7,NA,2000,0,species_47,4
Biserial Foram,Foram,Biserial,Foram,#e7f0e7,NA,2000,0,species_48,4
Bolivina arctica,Foram,Bolivina,Foram,#e7f0e7,NA,2000,0,species_62,4
Buccella frigida,Foram,Buccella,Foram,#e7f0e7,NA,2000,0.3659072059325755,species_1,4
Bythocythere constri,Ostracode,Bythocythere,Ostracode,#e7f0e7,NA,2000,0,species_17,4
Cassidulina reniforme,Foram,Cassidulina,Cassidulina,#3c475a,C. reniforme,2000,4.731246101934496,species_2,2
Cassidulina teretis,Foram,Cassidulina,Cassidulina,#3c475a,NA,2000,2.405592644408081,species_3,2
Cluthia cluthae (Bra,Ostracode,Cluthia,Ostracode,#e7f0e7,NA,2000,0.9708737864077671,species_18,4
Cyclogyra,Foram,Cyclogyra,Foram,#e7f0e7,NA,2000,0.44996696945762665,species_39,4
Cytheromorpha macche,Ostracode,Cytheromorpha,Ostracode,#e7f0e7,NA,2000,0,species_32,4
Cytheropteron arctic,Ostracode,Cytheropteron,Ostracode,#e7f0e7,NA,2000,0,species_55,4
Cytheropteron biconv,Ostracode,Cytheropteron,Ostracode,#e7f0e7,NA,2000,0,species_40,4
Cytheropteron elaeni,Ostracode,Cytheropteron,Ostracode,#e7f0e7,NA,2000,2.9126213592233015,species_19,4
Cytheropteron inflat,Ostracode,Cytheropteron,Ostracode,#e7f0e7,NA,2000,0,species_52,4
Cytheropteron montro,Ostracode,Cytheropteron,Ostracode,#e7f0e7,NA,2000,0,species_36,4
Cytheropteron nodoso,Ostracode,Cytheropteron,Ostracode,#e7f0e7,NA,2000,0,species_58,4
Cytheropteron parala,Ostracode,Cytheropteron,Ostracode,#e7f0e7,NA,2000,0.9708737864077671,species_53,4
Cytheropteron spp...,Ostracode,Cytheropteron,Ostracode,#e7f0e7,NA,2000,1.9417475728155342,species_37,4
Dentalina,Foram,Dentalina,Foram,#e7f0e7,NA,2000,0,species_49,4
E. subarcticum,Foram,Elphidium,Elphidium,#697a93,NA,2000,0.12196906864419184,species_20,1
Elofsonella concinna,Ostracode,Elofsonella,Ostracode,#e7f0e7,NA,2000,0,species_21,4
Elphidiella groenlandica,Foram,Elphidiella,Foram,#e7f0e7,NA,2000,0,species_22,4
Elphidium agg. Large,Foram,Elphidium,Elphidium,#697a93,NA,2000,1.1817813813227778,species_23,1
Elphidium agg. Small,Foram,Elphidium,Elphidium,#697a93,NA,2000,10.75305680857713,species_24,1
Elphidium bartletti,Foram,Elphidium,Elphidium,#697a93,NA,2000,2.1575339304763124,species_4,1
Elphidium excavatum clavatum,Foram,Elphidium,Elphidium,#697a93,E. excavatum,2000,4.163430640476062,species_5,1
Elphidium incertum,Foram,Elphidium,Elphidium,#697a93,NA,2000,3.7472523994941915,species_6,1
Eucythere sp....85,Ostracode,Eucythere,Ostracode,#e7f0e7,NA,2000,0,species_41,4
Haynesina orbicular,Foram,Haynesina,Foram,#e7f0e7,NA,2000,0.24393813728838368,species_7,4
Heterocyprideis sorb,Ostracode,Heterocyprideis,Ostracode,#e7f0e7,NA,2000,0,species_33,4
Jonesia acuminata (S,Ostracode,Jonesia,Ostracode,#e7f0e7,NA,2000,0,species_60,4
Kotoracythere arctob,Ostracode,Kotoracythere,Kotoracythere,#c49051,K. arctoborealis,2000,8.737864077669904,species_25,5
Lagena mollis,Foram,Lagena,Foram,#e7f0e7,NA,2000,0,species_8,4
Nonion agg.,Foram,Nonion,Foram,#e7f0e7,NA,2000,0,species_43,4
Nonion labridoricum,Foram,Nonion,Foram,#e7f0e7,NA,2000,0,species_26,4
Normanicythere leiod,Ostracode,Normanicythere,Ostracode,#e7f0e7,NA,2000,0,species_34,4
Other...122,Ostracode,Other,Ostracode,#e7f0e7,NA,2000,0,species_56,4
Palmenella limicola ,Ostracode,Palmenella,Ostracode,#e7f0e7,NA,2000,0,species_27,4
Paracyprideis pseudo,Ostracode,Paracyprideis,Paracyprideis,#729C9D,P. pseudopunctillata,2000,15.533980582524274,species_28,3
Planktic,Foram,Planktic,Foram,#e7f0e7,NA,2000,0,species_46,4
Polymorphinids,Foram,Polymorphinids,Foram,#e7f0e7,NA,2000,0.6139659198643441,species_9,4
Pyrgo williamsoni,Foram,Pyrgo,Foram,#e7f0e7,NA,2000,0,species_10,4
Quinqueloculina arctica,Foram,Quinqueloculina,Foram,#e7f0e7,NA,2000,0,species_61,4
Quinqueloculina seminulem,Foram,Quinqueloculina,Foram,#e7f0e7,NA,2000,0,species_29,4
Rabilimis mirabilis ,Ostracode,Rabilimis,Ostracode,#e7f0e7,NA,2000,4.8543689320388355,species_30,4
Robertinoides,Foram,Robertinoides,Foram,#e7f0e7,NA,2000,0,species_50,4
Robertsonites tuberc,Ostracode,Robertsonites,Ostracode,#e7f0e7,NA,2000,0,species_57,4
Roundstonia globulif,Ostracode,Roundstonia,Ostracode,#e7f0e7,NA,2000,1.9417475728155342,species_35,4
Sarsicytheridea brad,Ostracode,Sarsicytheridea,Ostracode,#e7f0e7,NA,2000,2.9126213592233015,species_38,4
Schizocythere ikeyai,Ostracode,Schizocythere,Ostracode,#e7f0e7,NA,2000,0,species_59,4
Sclerochilus spp....,Ostracode,Sclerochilus,Ostracode,#e7f0e7,NA,2000,0,species_54,4
Semicytherura compla,Ostracode,Semicytherura,Ostracode,#e7f0e7,NA,2000,4.8543689320388355,species_31,4
Semicytherura spp...,Ostracode,Semicytherura,Ostracode,#e7f0e7,NA,2000,0,species_42,4
Spiroplectammina biformis,Foram,Spiroplectammina,Spiroplectammina,#dd605a,S. biformis,2000,11.690900052611523,species_11,6
Spiroplectammina earlandi,Foram,Spiroplectammina,Spiroplectammina,#dd605a,NA,2000,1.4718699770170718,species_51,6
Stainforthia loeblichi,Foram,Stainforthia,Foram,#e7f0e7,NA,2000,0.3659072059325755,species_12,4
Stanforthia feylingi,Foram,Stanforthia,Foram,#e7f0e7,NA,2000,2.4476225261706066,species_13,4
Textularia torquata,Foram,Textularia,Foram,#e7f0e7,NA,2000,1.6317483507804043,species_44,4
Triloculina frigida,Foram,Triloculina,Foram,#e7f0e7,NA,2000,0,species_14,4
Trochammina,Foram,Trochammina,Foram,#e7f0e7,NA,2000,0,species_15,4
